,comment,star,date,,상품링크
2820,커플티로 아주 딱입니더 여름에 잘 입을게요!,5,22.04.11.,,
2821,딱 입었을때 너무편하거 얇아서 넘 좋아요 ㅎㅎ 여름미리대비!! 다만 너무 비쳐서 이너는 필수!!!,5,22.03.29.,,
2822,"두번째구입입니다
잘입을꺼요",4,22.05.04.,,
2823,"재질도 좋구요 ~~ 여름에 시원하게 입기좋네용 ㅋ
색깔별로 좀 더 살려구요 ㅎㅎ",5,22.04.21.,,
2824,매우매우 좋고 이뻐요 다음에도 구매 할게용,5,22.04.28.,,
2825,"기본색상으로 시켰는데, 배송빨라서 만족합니다. 다른색상도 시켜야겠어요",5,22.03.31.,,
2826,잘 받았어요       잘 받았어요,5,22.05.07.,,
2827,디자인이 정말 예뻐요!!,5,22.05.04.,,
2828,배송빠르고 깔끔합니다.,5,22.05.06.,,
2829,너무 이쁘네요 잘 입겠습니다.,5,22.05.05.,,
2830,배송도 빠르고 예쁩니다!,5,22.04.13.,,
2831,배송도 빠르고 예쁩니다!,5,22.04.13.,,
2832,사이즈 잘 맞아요 편하고 깔끔한 디자인이 마음에 듭니다,5,22.04.21.,,
2833,조아요 편해요  가성비조아요,5,22.05.05.,,
2834,남편은 176~83 키로 입니다. XL사이즈 딱 좋았구요~ 저는 160~58키로 인데 S사이즈  딱 좋았어요...목파임도 적당하구요~ 추천드려요~,4,22.04.22.,,
2835,아빠가 좋아하세요ㅎㅎ,3,22.05.07.,,
2836,여자친구가 너무 마음에 들어하고 저도 잘 입고있습니당!!,5,22.04.29.,,
2837,아주 좋아요 ㅋ!! 굿,5,22.05.09.,,
2838,사이즈 재질 다 마음에 듭니다. 배송도 빠르고 좋았어요 또 구매할게요~~,5,22.04.26.,,
2839,잘샀어요 만족합니다 다른컬러도  구입하려구요,5,22.04.26.,,
2840,좋아용 ! 길이는 조금 길어용 !,5,22.05.02.,,
2841,좋아용 ! 길이는 조금 길어용 !,5,22.05.02.,,
2842,옷도 이쁘고 사이즈도 딱맞게 나왔네요 이번여름에 많이 입고 다녀야겠어요,5,22.04.20.,,
2843,한여름에 입을수있을정도로 얇고 좋아여,5,22.05.01.,,
2844,더울 때 입기 좋아요,4,22.05.06.,,
2845,더울 때 입기 좋아요,4,22.05.06.,,
2846,천 재질이 시원하고 좋아요,5,22.05.01.,,
2847,빠른배송 좋아요. 너무 딱맞지 않게 적당히 잘 맞아요.,5,22.03.31.,,
2848,배송도 빠르고 재질도 좋고 너무너무 예쁘네용 얼릉 여름되서ㅜ입고 싶네용~,5,22.04.01.,,
2849,좋아요 굿굿 또 살가 생각중이로ㅗㅓ요,4,22.05.03.,,
2850,원단도 좋고 괜찮아요,5,22.05.02.,,
2851,아직 추워서... 편하게 이뻐요,4,22.05.05.,,
2852,남편이랑 같이 커플룩으로 샀어요 넘 편하게 자주입을거같아요,5,22.04.23.,,
2853,정말 편하고 이뻐서 자주입을듯합니다,5,22.05.02.,,
2854,"배송 빠르고 좋습니다 
사이즈는 기장이 일반 티보다는 아주아주 약간 큰 감이 있습니다",5,22.04.27.,,
2855,검정색먼저입어보고조아서다른색도구매해요..마니파세요,5,22.04.20.,,
2856,160cm에 49kg 정도 하는데 S 사이즈 조금 넉넉해요~ 디자인 깔끔하고 편해서 좋아요,5,22.03.27.,,
2857,좋아요 좋아요 좋아요,5,22.05.20.,,
2858,총알 배송에 믿을수 있는 정품이에요. 자주 애용하겠습니다,5,22.03.31.,,
2859,너무 너무 좋 습 니다,5,22.05.08.,,
2860,"오버핏으로 입고싶어서 구매했어요.
160cm 49kg...적당히 루즈해요.
두께는 얇아요.",5,22.04.19.,,
2861,좋아용 ! 길이는 조금 길어용 !,5,22.05.02.,,
2862,옷도 이쁘고 사이즈도 딱맞게 나왔네요 이번여름에 많이 입고 다녀야겠어요,5,22.04.20.,,
2863,한여름에 입을수있을정도로 얇고 좋아여,5,22.05.01.,,
2864,더울 때 입기 좋아요,4,22.05.06.,,
2865,더울 때 입기 좋아요,4,22.05.06.,,
2866,천 재질이 시원하고 좋아요,5,22.05.01.,,
2867,빠른배송 좋아요. 너무 딱맞지 않게 적당히 잘 맞아요.,5,22.03.31.,,
2868,배송도 빠르고 재질도 좋고 너무너무 예쁘네용 얼릉 여름되서ㅜ입고 싶네용~,5,22.04.01.,,
2869,좋아요 굿굿 또 살가 생각중이로ㅗㅓ요,4,22.05.03.,,
2870,원단도 좋고 괜찮아요,5,22.05.02.,,
2871,아직 추워서... 편하게 이뻐요,4,22.05.05.,,
2872,남편이랑 같이 커플룩으로 샀어요 넘 편하게 자주입을거같아요,5,22.04.23.,,
2873,정말 편하고 이뻐서 자주입을듯합니다,5,22.05.02.,,
2874,"배송 빠르고 좋습니다 
사이즈는 기장이 일반 티보다는 아주아주 약간 큰 감이 있습니다",5,22.04.27.,,
2875,검정색먼저입어보고조아서다른색도구매해요..마니파세요,5,22.04.20.,,
2876,160cm에 49kg 정도 하는데 S 사이즈 조금 넉넉해요~ 디자인 깔끔하고 편해서 좋아요,5,22.03.27.,,
2877,좋아요 좋아요 좋아요,5,22.05.20.,,
2878,총알 배송에 믿을수 있는 정품이에요. 자주 애용하겠습니다,5,22.03.31.,,
2879,너무 너무 좋 습 니다,5,22.05.08.,,
2880,"오버핏으로 입고싶어서 구매했어요.
160cm 49kg...적당히 루즈해요.
두께는 얇아요.",5,22.04.19.,,
2881,이쁘고 편한데 살짝 커요,5,22.04.13.,,
2882,이뻐요 정말 짱짱 !,5,22.04.13.,,
2883,배송도 빨리온편이고 사이즈도 잘맞고 좋아요,5,22.04.30.,,
2884,10장째 시켰어요 좋아서요,5,22.04.17.,,
2885,배송도 빠르고 사이즈도 좋고 예뻐요,5,22.04.04.,,
2886,배송도빠르고 좋아요,5,22.05.04.,,
2887,배송도빠르고 좋아요,5,22.05.04.,,
2888,배송도빠르고 좋아요,5,22.05.04.,,
2889,배송도빠르고 좋아요,5,22.05.04.,,
2890,배송도빠르고 좋아요,5,22.05.04.,,
2891,"배송 잘 받았습니다! 
포장 잘 되어있고, 색상도 구매전 표기된대로라서 만족합니다
감사합니다",5,22.04.14.,,
2892,티셔츠가 아주 맘에들어용,5,22.04.09.,,
2893,면도 좋고 배송도빠르고 가격도 합리적,5,22.05.02.,,
2894,이뻐요 맘에듭니다~,5,22.04.09.,,
2895,소재가 좋아요~~~~,5,22.05.06.,,
2896,커플로 샀는데 이쁘고 잘 입을 것 같아요 ! 정품이라 믿음이 가요 ㅎㅎ,5,22.04.02.,,
2897,배송도 정말 빠르구요 옷도 너무 깔끔하게 포장 잘해서 왔어요 만족스러워요,5,22.04.22.,,
2898,아주 이뿌고 좋습니다. 추천합니다.,5,22.04.06.,,
2899,좋아요~폴로깔끔해서 폴로만입어요,5,22.04.30.,,
2900,안에 껴입기 좋고 재질도 좋아요,5,22.04.08.,,
2901,한사이즈 작게 구매하는게 좋아요 참고로 저는 105사이즈입는데 이건 L사이즈가 맞네요,5,22.04.21.,,
2902,만족합니다......,4,22.05.10.,,
2903,티셔츠가 이쁘고 퀄리티가 좋네요,5,22.04.09.,,
2904,기니디지니시디지시니지시,3,22.05.04.,,
2905,색상 고급지고 재질 짱 좋아요👍🏻👍🏻👍🏻,5,22.04.28.,,
2906,"빠른 배송감사합니다
화면 하고 똑같네요, 재주문 또할께요^^",5,22.04.18.,,
2907,옷강이 앏아  여름에 하나만입기에는어려울거  같아요 더워서   하나만입으려고 산건데 속옷으로  입어야할듯~~,2,22.04.22.,,
2908,사이즈딱맞고 옷감도 부드럽네요,5,22.04.28.,,
2909,"너무 예뻐요 ㅠ 실물이 갑이네요 
배송도 빨랐고, 다음에는 부모님 커플티로 주문하고 또또 남자친구랑 다른 컬러로 커플티 또 재 구매할게요 !!",5,22.03.17.,,
2910,"색상때문에 교환했는데 빠른 대응이 좋았고
여름에 입기 좋을것 같아요",5,22.04.23.,,
2911,배송도 빠르게 해주셔서 감사.. 천이 좀 얇아요,4,22.04.29.,,
2912,사이즈 및 핏 너무 좋아요.작년에 구매했는대 올해도 구매할 예정입니다,5,22.04.18.,,
2913,넘 맘에들어요 163/56 여자한테 S가 편하게 입기 딱이에요 더 핏되는거 좋아하는 분들은 xs하면 될듯,5,22.03.30.,,
2914,매번 직구로 구입했었는데 좋은가격으로 진짜 빠른 배송 감사합니다~~ 다른색상으로 더 구입해야겠어요,5,22.04.12.,,
2915,맘에들어요 배송 옷 재질 품질,5,22.04.26.,,
2916,핏 좋아요 잘 입을께요,5,22.05.02.,,
2917,폴로 디자인 최고! 넘 이뻐요,5,22.04.24.,,
2918,빠른배송에 셔츠 재질도 좋고 아주맘에 들어요~ 잘입을게요^^,5,22.04.18.,,
2919,아주 좋네요 굿이에용,5,22.04.09.,,
2920,옷 괜찮아요. 핏도 맞고 색상도 좋습니다.,5,22.04.18.,,
2921,사이즈 잘 맞고 깔끔하고 편해서 잘 입을 것 같아요. 마음에 듭니다,5,22.04.21.,,
2922,촉감도 좋고 박음질도 깨끗 하게 잘 되어있어요,5,22.04.26.,,
2923,동생선물로 샀어요~ 잘입고다니네요,5,22.04.26.,,
2924,2번째에용 너무 맘에 듭니다 색별로 다 구매하고싶어유,5,22.04.26.,,
2925,이쁩니다. 많이파세요~,5,22.04.08.,,
2926,이쁩니다. 많이파세요~,5,22.04.08.,,
2927,커플티 입기 너무 좋고 브이넥좋아하는데 편하고 예뻐오 ㅜㅜ,5,22.04.24.,,
2928,재질은 좋으나 목이 잘 늘어날것같아요,5,22.04.28.,,
2929,좋아요 재규매^-^,5,22.05.06.,,
2930,"색상맘에듭니다
핏도맘에듭니다",5,22.05.18.,,
2931,두말하면 입아파요 색별로 사니까 기부니가 조크든요,5,22.04.22.,,
2932,재질이 맨들맨들하고 스판감이 좋네요:),5,22.04.28.,,
2933,너무 마음에 들고 사이즈도 잘 맞아요.,5,22.04.29.,,
2934,"원하던 오버핏이라 아주 편해요
면 감이 좋아서 부드러워요
여름에 편하게 잘 입을 것 같아요",5,22.04.15.,,
2935,55  에스여유있게좋네요 딱ㅈ느이,5,22.04.13.,,
2936,폴로 반팔 정품 좋은가격에 구함,5,22.04.30.,,
2937,처음 사보는데 너무 좋아요!,5,22.05.01.,,
2938,처음 사보는데 너무 좋아요!,5,22.05.01.,,
2939,너무예뻐요. 잘입겠습니다.,5,22.04.27.,,
2940,한치수 작게 정사이즈로 만들어 주심 좋을텐데  아쉽네요,3,22.04.25.,,
2941,옷 아주 이쁘고 좋아요 xxl까지 있으면 참 좋을거 같아요 :),5,22.04.18.,,
2942,부드럽규 얇아서 입기좋아요,5,22.04.30.,,
2943,배송진짜빠르고 사진이랑똑같아요,4,22.04.28.,,
2944,디자인 재질 모두 만족합니다~,5,22.04.25.,,
2945,배송도 적당하고 상품도 좋습니다~,5,22.04.29.,,
2946,좋아요 커플로 샀는데 추천합니다.,5,22.04.29.,,
2947,아주 만족하고 편해요,5,22.04.08.,,
2948,너무 이뻐요 이번 여름에 자주 입을꺼 같아요,5,22.04.23.,,
2949,편하고이쁘네요 쇼핑백도같이했는데 이쁘고 이쁩니다,5,22.04.20.,,
2950,넘이뻐요 또살꺼예요 ㅋㅋ,4,22.05.02.,,
2951,최고 입니다!! ^^,5,22.05.07.,,
2952,최고 입니다!! ^^,5,22.05.07.,,
2953,최고 입니다!! ^^,5,22.05.07.,,
2954,최고 입니다!! ^^,5,22.05.07.,,
2955,클줄알았는데 딱맞네요ㅔ,5,22.05.03.,,
2956,다소얊긴하나 당연히 여름옷이니.색상아주이뻐요,5,22.04.23.,,
2957,너무 좋습니다!!원단도 좋은 것 같아요,5,22.04.18.,,
2958,"문의 드린거 답변도 빠르고 배송도 빨라요!
이쁩니다 잘입을게용",5,22.04.17.,,
2959,"사이즈 안 맞을까봐 걱정했는데, 만족해요~",4,22.04.28.,,
2960,전에도 샀는데 너무 맘에들어써 또샀어요,5,22.04.27.,,
2961,175 70 사이즈 L 딱맞아요,5,22.05.05.,,
2962,"블랙은  먼지가  엄청붙네요.
건조기를 사용할수없으니  쫌불편하네요.  이늠에 먼지먼지",4,22.04.17.,,
2963,굿굿 너무너무 좋아요 :),5,22.05.03.,,
2964,굿굿 너무너무 좋아요 :),5,22.05.03.,,
2965,굿굿 너무너무 좋아요 :),5,22.05.03.,,
2966,굿굿 너무너무 좋아요 :),5,22.05.03.,,
2967,배송이 아주 빨랐어요,4,22.05.01.,,
2968,이뻐요 폴로 너무 좋네요 인생 첫 폴로,5,22.04.25.,,
2969,색감 예뻐요 생각보다 튀지않은 생각이라 좋아요 추천합니다,5,22.03.23.,,
2970,옷도 이쁘고 편하네요 여름에 잘입어질꺼같아요 배송도빠르고,4,22.04.14.,,
2971,원단좋고  마음에 들어요,5,22.04.07.,,
2972,너무 예쁘고 좋네요!! 편하게 입고 있어요,5,22.04.19.,,
2973,커플템으로 딱이에요!^^,5,22.04.12.,,
2974,약간 소매 부분이 붕 뜬감이 있긴 한데 그래도 가격대비 이쁘고 너무 만족해요,5,22.04.16.,,
2975,"원단이 약간 얇긴 하지만  좋은 원단 사용 한거같아요 
나름  만족합니다",5,22.04.18.,,
2976,배송 빠르고 옷감 부드럽습니다!,5,22.04.27.,,
2977,아주 편하고 좋아요,5,22.05.01.,,
2978,추천해요 강추합니다 역시 폴로입니다,5,22.04.19.,,
2979,좋아요괜찮아요추천이요,4,22.05.02.,,
2980,좋아요괜찮아요추천이요,4,22.05.02.,,
2981,오버핏이네요. 한단계 작은걸로 사면 좋을듯요,4,22.04.22.,,
2982,좋아요 커플티로 구매했어요~,5,22.04.26.,,
2983,배송이 너무 빠르고 적당히 좋네요,5,22.04.28.,,
2984,남자친구 사줬는데 깔금하니 너무이뻐요,5,22.04.24.,,
2985,"평소 95~100사이즈입습니다.
m사이즈 잘맞네요",5,22.04.26.,,
2986,배송 빨라서 좋아요,5,22.04.05.,,
2987,역시 폴로 좋아요 굿입니가,5,22.04.29.,,
2988,"177에64인데 L 잘맞아요
핏이쁩니다",5,22.04.26.,,
2989,빠른배송감사드립니다. 티샤스가 너무 이쁘네요^^,5,22.04.18.,,
2990,선물했는데 받는 사람이 넘 좋아해서 다른색 추가 구매 예정입니다,5,22.04.22.,,
2991,배송 생각보다 너무 빨라서 더 좋았어요~~ 잘입을게여 ㅎㅎ,5,22.03.23.,,
2992,남자친구랑 커플티 하려고 샀는데 핏도 예쁘고 남자친구도 좋아했어요,5,22.04.17.,,
2993,커플티로 입기에 좋은 것 같아요! 브이넥인것도 좋아요,5,22.04.18.,,
2994,"빠른배송 감사합니다., 이쁘네용",5,22.04.29.,,
2995,너무조아요~~~~또 삽니다,5,22.04.27.,,
2996,좋아요 이쁩니다. 잘 착용 중,5,22.04.30.,,
2997,좋아요 이쁩니다. 잘 착용 중,5,22.04.30.,,
2998,목부분이  세탁시  넘  늘어난다는 점이 쫌~~~근데 원단은 좋아요,4,22.04.17.,,
2999,넉넉히 잘 맞고 예뻐요^^,5,22.04.08.,,
3000,이뻐요~~~~~~~,4,22.05.09.,,
3001,가격도 좋고 제품도 좋고 배송도 빠르네요. 평소 55사이즈 입는데 낙낙하고 편안하게 입을 수 있네요,5,22.03.22.,,
3002,흰색이라 생각보다 많이 비치네요 ㅠㅠ 배송 이틀밖에 안걸렸어요!!,5,22.03.27.,,
3003,저렴하게 잘구매했습니다,3,22.04.06.,,
3004,적당한 핏에 움직이기 편하고 촉감도 좋아요.잘 입을거같아요.사이즈 선택이 중요한거같아요.,4,22.04.13.,,
3005,"배송이 무척 빠르게 왔습니다.
생각보다 티가 얇습니다.",5,22.04.19.,,
3006,다음에 또 주문할게요,4,22.04.06.,,
3007,다음에 또 주문할게요,4,22.04.06.,,
3008,"잉크색상에 빨간 포니 넘 맘에 들어요ㅎㅎ
그레이 색상은 무난합니다
배송도 빠름빠름",5,22.03.20.,,
3009,배송빠르고 좋아요   ㅎㅎㅎ,5,22.05.02.,,
3010,생각보다 좀 크지만 편해요,4,22.04.05.,,
3011,편해요 사이즈 적당해요,4,22.04.03.,,
3012,빠른배송 좋아요 감사합니다,5,22.04.28.,,
3013,추천드립니다 입어보세요~~,5,22.04.06.,,
3014,"배송 빠르게 아주 잘 받았습니다 
잘 입을게요",5,22.04.27.,,
3015,커플로 입을려고 샀는데 이뻐요! 여름에 잘 입을게요,4,22.04.20.,,
3016,s 사이즈 딱이에요! 커플티로 샀는데 질 좋구 예뻐요 (*´꒳`*)🤍,5,22.03.21.,,
3017,선물했는데 받은 사람이 넘 좋아해서 추가구매 예정입니다,5,22.04.22.,,
3018,좋아요 잘쓸께요 감사합니다 ㅎㅎ,5,22.04.30.,,
3019,이뻐요 얇고 부들부들,5,22.04.29.,,
3020,배송 빨라서 좋아요 :),5,22.04.05.,,
3021,감사합니다 !!! 잘사용할게요,5,22.04.01.,,
3022,착용감 편한 역시 폴로,5,22.04.29.,,
3023,핏 좋고 마음에 쏙 들어요,5,22.04.25.,,
3024,감사합니다 감사합니다,5,22.05.16.,,
3025,괜찮네요  또 살거같아요,5,22.04.07.,,
3026,좋아요 저렴하고 또 살까 고민중,4,22.03.29.,,
3027,161/52 S사길 잘한듯,5,22.04.15.,,
3028,상품잘받앗습니다 잘입을게요,3,22.04.29.,,
3029,"원단도부드럽고 좋어요
세탁기 돌려도 변형이없어요",5,22.04.21.,,
3030,"사이즈도 괜찮고 배송도 빠르게 도착해서 잘받았습니다! 
감사합니다",5,22.04.14.,,
3031,전 키가 작은편이라 s도 널널했어요 편하게 잘 입을 것 같습니다,5,22.03.24.,,
3032,폴로티는 말할거없고 평소105입는데 L사이즈딱좋아요~배송도 빠르네요,5,22.04.08.,,
3033,"깔끔하게 예쁘고
커플티로 입기 좋을것 같아요ㅎㅎㅎ",5,22.04.22.,,
3034,재질도 좋고 핏도 이뻐요굿~,5,22.04.24.,,
3035,너무 잘 맞고 좋고 선물로도 좋겟아요,5,22.04.25.,,
3036,만족합니다.핏 좋아요,5,22.04.21.,,
3037,이뻐요!!ㅋㅋ 실제로 보니까 더 이쁘네요 ㅋ,5,22.04.19.,,
3038,중2  여자 아이 미듐 사이즈 잘 맞아요,5,22.04.03.,,
3039,남자친구랑 커플티 하려고 샀는데 사이즈 딱 좋아요 잘 입을게요~,5,22.04.17.,,
3040,"배송이 생가보다 빨라서 좋아요
상품도 좋네요",5,22.04.19.,,
3041,상품은 아주 좋아요. 약간 큽니다.,4,22.04.19.,,
3042,"선물용으로 구매
받은 사람이 만족한다고 합니다",5,22.04.23.,,
3043,배송이 빠르네요 옷도 맘에들어요 잘입을께요,4,22.04.14.,,
3044,배송빠르고 좋아용!,5,22.04.06.,,
3045,배송빠르고 좋아용!,5,22.04.06.,,
3046,배송빠르고 좋아용!,5,22.04.06.,,
3047,배송빠르고 좋아용!,5,22.04.06.,,
3048,배송빠르고 좋아용!,5,22.04.06.,,
3049,기본 스타일에 좋아요 배송 빠르고 추천합니다,5,22.03.23.,,
3050,배송도 빠르고 답변도 빨라요 ㅎ 제품도 이뻐요,5,22.04.17.,,
3051,"핏 나쁘지 않네요
105 입으시는 분들 L 사시면
넉넉하고 핏하게 입을수 있는거같아요",5,22.04.20.,,
3052,넘 예뻐용ㅎㅎ 브이넥이 편해서 브이넥 샀어용 배송 빨라용,5,22.04.12.,,
3053,두말하면 입아프귀 색별로 너무 기부니가 조크든요,5,22.04.22.,,
3054,옷이 너무 마음에 들어요 감사합니다!,5,22.04.22.,,
3055,재질 배송 모두만족합니다,5,22.04.24.,,
3056,배송빠르고 너무 좋아요,5,22.04.27.,,
3057,"저렴하게잘샀구요
정품맞네요 생각보다 얇지않아요
지금.입으면딱이네요.",5,22.04.10.,,
3058,사이즈가 생각보단 크네요,4,22.04.26.,,
3059,아주 좋습니다. 정품 맞고요 ㅎㅎ,5,22.04.23.,,
3060,"후기보고 마음에 들어서 네가지 색상구입.
원단도 좋고 배송도 빠르고 좋아요.",5,22.03.22.,,
3061,편하고 좋아요 또 규매예정입니달 ㅎㅎ,5,22.04.18.,,
3062,165  55  남자 아이인데 스몰 사이즈 잘 맞아요,5,22.04.03.,,
3063,진짜 너무 이쁘고 좋니요~~,5,22.04.25.,,
3064,배송도 빠르고 좋아여,5,22.04.27.,,
3065,너무깔끔해요~ 감사합니더,5,22.04.22.,,
3066,만족스러워요이~~~,3,22.04.25.,,
3067,배송 빠르고 좋아요,5,22.04.02.,,
3068,"너무 맘에 들어요~
재구매 의사 있습니다~",5,22.04.14.,,
3069,아주 배송 빠르고 무조건 정푸 맞네요 ㅎㅎ좋습니다,5,22.04.23.,,
3070,정사이즈 보다 커요,5,22.04.27.,,
