,comment,star,date,,상품 링크
8398,목 둘레가 너무 작아요,3,20.04.14.,,
8399,좋아영~~잘입을게욥!,5,20.04.19.,,
8400,목 둘레가 너무 작아요,3,20.04.14.,,
8401,목 둘레가 너무 작아요,3,20.04.14.,,
8402,사이즈 넉넉하니 좋아요 남자 100사이즈정도?되는것같아요,5,20.03.19.,,
8403,"넉넉하게 입을수있어요
160에 52정도인데 
이거만입기는 넘좋고
가디건안에입기는 살짝커요",5,20.04.10.,,
8404,해외직구치곤 배송도 빠르고 사이즈 걱정했는데 잘 맞아서 넘 만족스러워요.,5,20.03.30.,,
8405,굿굿 멋져요!!!!,5,20.05.07.,,
8406,깔끔하게 입기 좋아요,5,20.03.24.,,
8407,"사이즈 고민 많이했는데.. 뭔가,, 오버핏도아니고 슬림핏도 아니라 어정쩡한느낌...?ㅠㅠ",5,20.03.17.,,
8408,"사이즈 고민 많이했는데.. 뭔가,, 오버핏도아니고 슬림핏도 아니라 어정쩡한느낌...?ㅠㅠ",5,20.03.17.,,
8409,"컬러 사이즈 좋아요 
55~55반 박시하게 입기 좋네요",4,20.04.10.,,
8410,편하게 입기 좋아요 160 55,5,20.03.27.,,
8411,굿굿 멋져요!’ㅜㅜ,5,20.05.07.,,
8412,공홈직구 했던 옷보다 사이즈가 커서 놀랐어요. M사이즈가 예쁘게 맞았을 것 같아요.,5,20.03.12.,,
8413,핏 맘에들고 조아용,5,20.04.13.,,
8414,핏 맘에들고 좋아용,5,20.04.13.,,
8415,맘에 듭니다 배송도 빠르네요,4,20.04.08.,,
8416,맘에 듭니다 배송도 빠르네요,5,20.04.08.,,
8417,맘에 듭니다 배송도 빠르네요,5,20.04.08.,,
8418,사이즈 딱 좋아요 가셍비굿,4,20.03.19.,,
8419,아주 좋아버립니다요용,5,20.04.14.,,
8420,아주 좋아버립니다요앙,5,20.04.14.,,
8421,옷 예쁘고 편하네요 잘입을게요~,5,20.04.12.,,
8422,아주 좋아버립니다요,5,20.04.14.,,
8423,편하고 좋네요 잘입을께요~,5,20.04.13.,,
8424,"저렴한  가격에 포장도 깔끔하게
왔어요",4,20.04.08.,,
8425,"무난한색상이라서 좋아요
아직 착용전이지만 올여름에 잘입을것 같아요",4,20.03.29.,,
8426,좋습니다~~~~~~,5,20.05.09.,,
8427,무난하게 잘 입을것같아요!,4,20.04.13.,,
8428,"165/52 
마른편. L사이즈 살짝 크고 좋아요",5,20.04.08.,,
8429,"여자가 입을거라 보이즈 큰 사이즈 해도 된다고 했는데,
M정도 입는 분이면, L사이즈 충분하네요!!",4,20.04.01.,,
8430,"여자가 입을거라 보이즈 큰 사이즈 해도 된다고 했는데,
M정도 입는 분이면, L사이즈 충분하네요!!",4,20.04.01.,,
8431,ㄹㄴ아러ㅣㄴㅇ린알;낭ㄹ,4,20.05.12.,,
8432,라지주문했는데엄청크더라고요 반품하기싫어서 언니주고다시구매했어요 미듐이딱내사이즈!!,5,20.03.28.,,
8433,가격대비만족합니다~~,5,20.04.11.,,
8434,길이는 긴데 품은 적당해요 !,5,20.03.20.,,
8435,적당한 가격과 빠른배송 만족합니다,5,20.03.17.,,
8436,배송 빠르고 좋아요,5,20.04.07.,,
8437,편하고 좋네요 ~ 고맙습니다,5,20.04.09.,,
8438,이쁘고 싸게 샀어요 ㅎㅎ,5,20.04.14.,,
8439,이쁘고 싸게 샀어요 ㅎㅎ,5,20.04.14.,,
8440,좋아요좋아요좋아요좋아요,5,20.04.24.,,
8441,좋아요좋아요좋아요좋아요,5,20.04.24.,,
8442,편해용 ㅋㅋㅋ 질도 튼튼하구여 아무때나 잘 입을거같아요,5,20.04.01.,,
8443,뭔가 오트밀 색 느낌? 무난,5,20.04.11.,,
8444,깔끔하고 핏 딱좋아요~,5,20.04.09.,,
8445,친구 사줬는데 적당함,5,20.04.11.,,
8446,빠른배송과 포장 만족합니다,5,20.03.17.,,
8447,..............,5,20.05.10.,,
8448,너무 만족해서 재구매 했어요^^,5,20.03.18.,,
8449,너무 만족해서 재구매 했어요^^,5,20.03.18.,,
8450,너무 만족해서 재구매 했어요^^,5,20.03.18.,,
8451,너무 만족해서 재구매 했어요^^,5,20.03.18.,,
8452,너무 만족해서 재구매 했어요^^,5,20.03.18.,,
8453,너무 만족해서 재구매 했어요^^,5,20.03.18.,,
8454,사이즈 잘맞습니다 매우 여름에 잘입을게요,5,20.04.05.,,
8455,하늘색이 생각했던거랑 색감이 좀 달라요ㅠ,4,20.04.08.,,
8456,믿고 사용 너무 좋아요!,5,20.03.19.,,
8457,저렴하고 좋은 옷 구매해서 좋아요,5,20.04.05.,,
8458,저렴하고 좋은 옷 구매해서 좋아요,5,20.04.05.,,
8459,저렴하고 좋은 옷 구매해서 좋아요,5,20.04.05.,,
8460,저렴하고 좋은 옷 구매해서 좋아요,5,20.04.05.,,
8461,저렴하고 좋은 옷 구매해서 좋아요,5,20.04.05.,,
8462,이뻐요이뻐요이뻐요이뻐요,5,20.04.02.,,
8463,이뻐요이뻐요이뻐요이뻐요,5,20.04.02.,,
8464,이뻐요이뻐요이뻐요이뻐요,4,20.04.02.,,
8465,이뻐요이뻐요이뻐요이뻐요,5,20.04.02.,,
8466,생각보다 사이즈 매우 넉넉해요,3,20.04.05.,,
8467,배송 빠르며 만족합니다,5,20.03.17.,,
8468,싸고 좋아요 또 사고싶어용,5,20.03.16.,,
8469,"팔이 길어요
택에 중국어 써있는거보니 짭같음",4,20.04.04.,,
8470,깔끔하니 좋아용 !!,5,20.03.20.,,
8471,좋아요 이뻐요 빨라용!!,5,20.04.07.,,
8472,그냥 이 가격에 적당히 잘 산거같아용 막 몇만원이나 주고 살 정도의 좋은 퀄리티는 아니고 그냥 로고 박힌 맛에 살 정도?? 그래도 만족합니당,4,20.02.27.,,
8473,이쁘고 좋아여ㅎㅎㅎ,5,20.03.19.,,
8474,재질도좋구 이뻐욤ㅎㅎ,5,20.03.19.,,
8475,164/54 L사이즈,5,20.04.14.,,
8476,생각보다 m사이즈 사도 될 걸 그랬네요 그래도 여름에 입기 여유있는 핏이에요 잘입을게요,5,20.03.22.,,
8477,배송도빠르고 만족해요,4,20.03.15.,,
8478,배송도빠르고 만족해요,4,20.03.15.,,
8479,배송도빠르고 만족해요,4,20.03.15.,,
8480,배송도빠르고 만족해요,4,20.03.15.,,
8481,해외직구치곤 배송도 빠르고 사이즈도 다 잘맞아서 만족합니다!,5,20.03.30.,,
8482,상태도좋고 예뻐용!!,5,20.04.07.,,
8483,"175, 75
라운드 티셔츠 긴팔2칼라 성인M
 보이즈 XL도  반팔2칼라
사이즈 적당합니다",5,20.03.31.,,
8484,"옷전체적으로 심플하고 깔끔해요.
봄가을에 이너로입고 여름에 단독으로 입으려고 삿는데 예뻐요.
근데 일단적인 M사이즈보다 좀작은느낌이에요.
161/48인 보통체격의 여자인데도 M사이즈 딱맞아요.",4,20.03.05.,,
8485,"옷전체적으로 심플하고 깔끔해요.
봄가을에 이너로입고 여름에 단독으로 입으려고 삿는데 예뻐요.
근데 일단적인 M사이즈보다 좀작은느낌이에요.
161/48인 보통체격의 여자인데도 M사이즈 딱맞아요.",4,20.03.05.,,
8486,"175, 75
라운드 티셔츠 긴팔2칼라 성인M
 보이즈 XL도  반팔2칼라
사이즈 적당합니다.",5,20.03.31.,,
8487,다른색 주문하러 올게용!,5,20.04.07.,,
8488,조아요 조아요 조아요,5,20.04.03.,,
8489,조아요 조아요 조아요,5,20.04.03.,,
8490,"55사이즈 입는 저에게 사이즈 딱이에용!! 너무 좋아요
사이즈 고민하시는 분들 평소에 55입으시면 넉넉하게 입고싶으시면 L, 약간 핏 되게 입고싶으시면 M 사세요!",5,20.03.14.,,
8491,55반-66입는데 L사니까 조금 크네요 M입으면 딱 맞게입을수 있을거 같아요!,4,20.03.28.,,
8492,사이즈 m으로 할 거 그랬어요 그래도 여유되는 핏이라서 잘 입을 거 같아요 감사합니다,5,20.03.22.,,
8493,너무 맘에들어요 두번째구매요,5,20.03.29.,,
8494,굿굿 또사러오겟숩니덩ㅎㅎ,5,20.04.07.,,
8495,"방금 도착해서 바로 쓰는 후기에요~
월요일에 주문했는데 생각보다 빨리 왔어요",5,20.02.29.,,
8496,"방금 도착해서 바로 쓰는 후기에요~
월욜에 주문했는데 생각보다 빨리 왔어요!",5,20.02.29.,,
8497,편하고 좋아요 진짜,5,20.04.04.,,
8498,옷도 예쁘고 배송이 빨라요,5,20.03.12.,,
8499,원하는 핏이라서 맘에 들었어요 ㅎ 만족해용,5,20.03.02.,,
8500,바느질이 너무 약해요.,1,20.02.29.,,
8501,좋아요좋아요좋아요좋아요,5,20.04.18.,,
8502,좋아요좋아요좋아요좋아요,5,20.04.18.,,
8503,배송도 빠르고 좋앗습니다 딱이에요,5,20.03.03.,,
8504,좋아요~~~~~~~,5,20.04.13.,,
8505,좋아요~~~~~~~~,5,20.04.13.,,
8506,좋아요~~~~~~~~,5,20.04.13.,,
8507,사이즈좋아여 ~~  싼가격에 좋은거 샀어용,5,20.03.21.,,
8508,"158/52정돈데
슬림핏으로입기 ㄱㅊ
근데 팔이 길어요
짭같인험",4,20.04.04.,,
8509,"남자 맨투맨은 174/66 인데
어깨가 넓은편이여서 그런지 엠이
조금 작네요 담엔 라지로 구매할깨요",5,20.03.17.,,
8510,162/48 딱 저스트에요,5,20.04.08.,,
8511,다 만족합니다 예뻐요,5,20.03.29.,,
8512,다 만족합니다 예뻐요,5,20.03.29.,,
8513,"폴로. 타미는 사랑이죠
아이룩의 최고점.
점잖고  질리지않고.
딸애와 남편의 커플티로 구입
모자는 저번에 구입하고
이번엔 다른컬러로ㅡ
대충 집앞 나갈때 최고네요",5,20.03.15.,,
8514,"색깔별로 사고 있어요^^
일요일에 주문해서 금요일 받았어요
잘 받았어요 감사해요~",4,20.02.28.,,
8515,가디건은 진짜 이뻐요 작게나왔다길래 xl시켰는데 사이즈.딱 좋아요,4,20.03.17.,,
8516,후드티랑 레이어드해서 입고 있어요,5,20.03.30.,,
8517,"초등 아들한테 너무 잘 맞고 좋으네요
다른색도 구매하고 싶어요",5,20.03.19.,,
8518,넘 이뻐용!!!!!!,5,20.03.17.,,
8519,예쁘네요 역시폴로네요.,4,20.03.27.,,
8520,예뻐요 면도 톡톡하고 좋아용,5,20.02.28.,,
8521,생각보다 빠른 배송 감사합니다.,5,20.03.25.,,
8522,55마른 사쥬인데 여유잇기 맞요에,5,20.03.10.,,
8523,L사이즈 적당하고 만족합니다,4,20.03.28.,,
8524,편하게 막입기 좋아요 저렴하게 잘삿네요ㅔ,5,20.03.21.,,
8525,"163센치 55반인데
L이 너무 클까싶어
딱 맞게 입으려고 M주문했는데
여자 85.작게나온s사이즈에요
L시켰으면 편하게 맞았을 것 같은데
M도 작아보이진않아서 그냥입어요
재질도 늘어날 거 같지않고 좋네용",4,20.02.12.,,
8526,일단 배송이 되게 빠름 167/68 성인남자 어깨도 기장도 아주 딱 적당함 160/55 성인여자에게도 적당히 오버핏 괜찮음 싸게잘구매함,5,20.02.22.,,
8527,적당한 사이즈인데 폴로 특성상 길이에 비해 통이 애매한느낌도?,3,20.03.23.,,
8528,키 168인데 xl 사이즈 적당하게 루즈핏이라 너무 좋아요!!!!!!,5,20.03.21.,,
8529,키 168인데 xl 사이즈 적당하게 루즈핏이라 너무 좋아요!!!!!!,5,20.03.21.,,
8530,키 168인데 xl 사이즈 적당하게 루즈핏이라 너무 좋아요!!!!!!,5,20.03.21.,,
8531,빠른 배송 감사합니다.,5,20.03.25.,,
8532,빠른 배송 감사합니다.,5,20.03.25.,,
8533,최고입니다~~~~~,5,20.04.01.,,
8534,최고입니다~~~~~,5,20.04.01.,,
8535,핏도 적당하고 좋아요,5,20.03.26.,,
8536,적당한 사이즈이나 폴로 특성상 길이에 비해 애매한통?,3,20.03.23.,,
8537,"M사이즈 딱좋아요
근데 두번 입었다 벗었는데 목이 벌써 늘어난것같아요 ㅜㅜ",4,20.02.24.,,
8538,"가디건은 정말 예쁘네용. 
잘입겠습니다 ^^",5,20.02.06.,,
8539,"가디건은 정말 예쁘네용. 
잘입겠습니다 ^^",5,20.02.06.,,
8540,역시 폴로 예뻐요ㅎㅎ,4,20.03.27.,,
8541,재질도 좋고 예뻐요 잘 입을게요 ~,5,20.03.03.,,
8542,"가성비 좋음
남성 70키로 100사이즈 입는편 l은 작습니다 바스트",3,20.03.17.,,
8543,"라지인데 생각보다 작아요,,  크게입는거 좋아하시는 분은 xl사시길..",4,20.03.10.,,
8544,옷 색마다 옷의 질감이 조금씩 다르긴하지만 저렴한 가격에 만족합니다,5,20.03.13.,,
8545,옷 색마다 옷의 질감이 조금씩 다르긴하지만 저렴한 가격에 만족합니다,5,20.03.13.,,
8546,옷 색마다 옷의 질감이 조금씩 다르긴하지만 저렴한 가격에 만족합니다,5,20.03.13.,,
8547,여름에 잘 입을 것 같네요!,4,20.03.05.,,
8548,"남편 주려고 샀는데 잘 맞을 것 같아요!
이따 입혀봐야 알겠지만 ㅠ",5,20.03.14.,,
8549,배송빠르고 좋아요 ㅎㅎㅎ,5,20.03.02.,,
8550,지난 달에 미국 아울렛에서 구입한 제품과 다르지 않네요. 가격도 비슷하고 만족합니다. 재구매 의사 있습니다,5,20.02.28.,,
8551,"163/48
폴로 보이즈 맨투맨 라지 입어서 반팔도 라지로 주문했더니 너무 핏되는감없이 적당히널널해서 좋아요",5,20.02.20.,,
8552,"163/48
폴로 보이즈 맨투맨 라지 입어서 반팔도 라지로 주문했더니 너무 핏되는감없이 적당히널널해서 좋아요",5,20.02.20.,,
8553,편하게 막입기짱이에요,5,20.03.21.,,
8554,면도 좋구 핏도 딱입니다,5,20.02.26.,,
8555,사이즈 딱 좋아요ㅋㅋ 핏하게 입고싶어서 엠 삿는데 적당히 여유롭고 좋네용,5,20.02.14.,,
8556,어디에도 데일리하게 입기좋고 색감도 너무좋네요,4,20.03.15.,,
8557,친구 생일선물로 샀어용 만족,5,20.03.19.,,
8558,편하게막입기 좋아요,5,20.03.21.,,
8559,타 색상이랑 같이 구매했는데 전반적으로 다 마음에들어용,5,20.02.22.,,
8560,"172/58 M사이즈 조금 짧네요
다른건 다 좋아요",5,20.03.19.,,
8561,153/47로 살짝 오버핏으로 입으려고 샀는데 어무 이쁘고 만족스러워요^^다른 색상도 살 예정이에요^^,5,20.02.09.,,
8562,예상외로 배송도 빠르게해주셔서 감사합니다,5,20.03.13.,,
8563,편하고 저렴하게 잘사습니다.,4,20.03.19.,,
8564,이쁩니다. 사이즈도 잘맞아요.,5,20.03.11.,,
8565,"걸즈 가디건 생각보단 핏되진않네요ㅠ 라지살걸그랬어요 그래두 무난한핏이라 그냥 입으려구요
색은 진짜 이뻐요",4,20.02.09.,,
8566,"잘받았습다.^^*
깔끔하고 이뽀요.",5,20.03.13.,,
8567,Xl는 어깨선이 내려와서 애매해보였는데 L로 하니 딱 어깨선도 맞고 좋아요! 재구매할의향있어요,5,20.02.11.,,
8568,생각한 것보단 크지만 좋아보여요,3,20.03.16.,,
8569,"남자친구선물로 삿는데 사이즈조금 작을거같아요ㅎㅎ
작으면 제가 입으려구요",5,20.02.11.,,
8570,"막입기좋아요.
시보리가 약한게흠이네요",3,20.02.19.,,
8571,"M사이즈는 쪼금작은데 L사이즈는 여유가 있는지
아직 입어보진 못했어요.",5,20.03.13.,,
8572,만족합니다 배송도 빠르고 좋아요,5,20.02.18.,,
8573,만족합니다 배송도 빠르고 좋아요,5,20.02.18.,,
8574,디자인은 뭐 베이직이라 좋은데 바느질이 별로네요,5,20.02.20.,,
8575,넘넘맘에들어요 사지즈넉넉해요,4,20.03.12.,,
8576,사이즈와 옷 재질 너무 만족스러워용,5,20.02.22.,,
8577,"164cm에 51kg 인데 조거팬츠 라지가 생각보다 길이가 길다기에 미듐 시켰는데 사이즈가 조금 짧은거 같아요
다른건 사이즈 잘 맞아요",4,20.03.01.,,
8578,사이즈 정사이즈입니다,5,20.03.18.,,
8579,가디건안에 입으려고 작은 m사이즈 샀는데 애매하네욥ㅜ 그냥 라지사서 반팔로 입을걸그랬어요.,4,20.02.09.,,
8580,저렴하게구매했어요 느낌그대로,5,20.02.17.,,
8581,153/47로 살짝 오버핏으로 입으려고 샀는데 어무 이쁘고 만족스러워요^^다른 색상도 살 예정이에요^^,5,20.02.09.,,
8582,예상외로 배송도 빠르게해주셔서 감사합니다,5,20.03.13.,,
8583,편하고 저렴하게 잘사습니다.,4,20.03.19.,,
8584,이쁩니다. 사이즈도 잘맞아요.,5,20.03.11.,,
8585,"걸즈 가디건 생각보단 핏되진않네요ㅠ 라지살걸그랬어요 그래두 무난한핏이라 그냥 입으려구요
색은 진짜 이뻐요",4,20.02.09.,,
8586,"잘받았습다.^^*
깔끔하고 이뽀요.",5,20.03.13.,,
8587,Xl는 어깨선이 내려와서 애매해보였는데 L로 하니 딱 어깨선도 맞고 좋아요! 재구매할의향있어요,5,20.02.11.,,
8588,생각한 것보단 크지만 좋아보여요,3,20.03.16.,,
8589,"남자친구선물로 삿는데 사이즈조금 작을거같아요ㅎㅎ
작으면 제가 입으려구요",5,20.02.11.,,
8590,"막입기좋아요.
시보리가 약한게흠이네요",3,20.02.19.,,
8591,"M사이즈는 쪼금작은데 L사이즈는 여유가 있는지
아직 입어보진 못했어요.",5,20.03.13.,,
8592,만족합니다 배송도 빠르고 좋아요,5,20.02.18.,,
8593,만족합니다 배송도 빠르고 좋아요,5,20.02.18.,,
8594,디자인은 뭐 베이직이라 좋은데 바느질이 별로네요,5,20.02.20.,,
8595,넘넘맘에들어요 사지즈넉넉해요,4,20.03.12.,,
8596,사이즈와 옷 재질 너무 만족스러워용,5,20.02.22.,,
8597,"164cm에 51kg 인데 조거팬츠 라지가 생각보다 길이가 길다기에 미듐 시켰는데 사이즈가 조금 짧은거 같아요
다른건 사이즈 잘 맞아요",4,20.03.01.,,
8598,사이즈 정사이즈입니다,5,20.03.18.,,
8599,가디건안에 입으려고 작은 m사이즈 샀는데 애매하네욥ㅜ 그냥 라지사서 반팔로 입을걸그랬어요.,4,20.02.09.,,
8600,저렴하게구매했어요 느낌그대로,5,20.02.17.,,
8601,배송도 빠르고 핏도 예뻐요 배송 받자마자 쪼 시켰어요😉,5,20.04.02.,,
8602,사이즈 고민많았는디 아주 좋아요,5,20.03.13.,,
8603,좋습니다사이즈도잘맞구요,5,20.03.11.,,
8604,정사이즈에요....,3,20.03.19.,,
8605,정사이즈에요....,3,20.03.19.,,
8606,평소 55 입는데 라지사이즈 샀더니 딱 맞아요~,5,20.03.11.,,
8607,사진과같아요 넘맘에들어요,5,20.02.17.,,
8608,이뻐요 가격대비좋아요,4,20.03.05.,,
8609,"배송이 빨리와서 좋았어요!
그런데 가디건하고 같은 사이즈 샀는데 커서 아쉬워요ㅠㅠ",4,20.02.24.,,
8610,막입기좋아요.부드러워요.,3,20.02.19.,,
8611,44반에서 55정도되는 체구 작은 어좁이에요~ M사이즈 편안하게 질 맞아요^^,5,20.03.01.,,
8612,배손 빠르고 조아용,4,20.03.10.,,
8613,화면이랑 색이 똑같네요 예뻐요ㅎㅎ,5,20.03.12.,,
8614,이뻐요 기간이 걸리긴 했지만,4,20.03.05.,,
8615,"항상 믿고 삽니다~!
일주일만에 배송 받았네요. 다음에 또 이용할게요",5,20.02.27.,,
8616,"가디건 안에 받쳐입으려고 샀어요
L샀는데 M샀어도 괜찮았을거 같아요",4,20.03.01.,,
8617,"조금크긴한데 이쁩니다
m으로 샀으면 더 괜찮았을거 같아요",4,20.03.06.,,
8618,배송 빠르고 이뻐요,4,20.03.10.,,
8619,편하고 좋아요  좋아요,5,20.03.27.,,
8620,목이 넘 작네요 ㅠ,5,20.03.10.,,
8621,핏이 이뿨요 짱짱하니,3,20.03.03.,,
8622,굿굿굿~~~~~~싸게잘구매했네요,5,20.03.28.,,
8623,조아조아 조아여 진짜,5,20.03.28.,,
8624,"싸게 잘 산거 같아요.
다음에 또 이용할께요~~^^",4,20.02.04.,,
8625,"싸게 잘 산거 같아요.
다음에 또 이용할께요~~^^",4,20.02.04.,,
8626,보이즈라지 55가입기에 딱좋아요 좀 루즈하게 입으려면 윗사이즈도 괜찮을거같아요,4,20.02.22.,,
8627,배송도 생각보다 진짜 빨랐고요 귀여워요,5,20.02.26.,,
8628,"이것저것 색별로 반팔사봣는데 색도이쁘고
사이즈도 딱좋고 배송도빨랐어요 ㅎㅎ",4,20.02.01.,,
